Time [s]	Rotating hub Mx  [kNm]	Rotating hub My  [kNm]	Rotating hub Mz  [kNm]	Rotating hub Fx  [kN]	Rotating hub Fy  [kN]	Rotating hub Fz  [kN]	Stationary hub Mx  [kNm]	Stationary hub My  [kNm]	Stationary hub Mz  [kNm]	Stationary hub Fx  [kN]	Stationary hub Fy  [kN]	Stationary hub Fz  [kN]	Rotor speed  [rad/s]	
169.8	565.744	170.813	61.8634	214.796	-803.21	-43.7599	565.744	-52.9082	173.795	214.796	1.9837	-804.399	0.572185
169.85	583.153	193.059	60.0359	215.519	-802.979	-22.7693	583.153	-55.5087	194.409	215.519	4.00141	-803.292	0.571589
169.9	583.889	221	85.3179	215.507	-802.828	-0.29663	583.889	-86.4664	220.554	215.507	4.47301	-802.816	0.571185
169.95	569.631	260.073	128.078	215.201	-802.684	23.2159	569.631	-136.781	255.603	215.201	3.88483	-803.01	0.570889
170	547.984	320.189	145.441	215.456	-803.123	46.0994	547.984	-165.094	310.513	215.456	3.9915	-804.435	0.571003
170.05	527.556	374.832	121.913	215.065	-800.707	71.1441	527.556	-155.418	362.225	215.065	1.79706	-803.86	0.571152
170.1	510.796	418.236	72.4518	214.516	-794.001	97.2154	510.796	-121.759	406.627	214.516	-1.93572	-799.928	0.571083
170.15	501.763	456.845	34.1055	213.324	-787.413	121.087	501.763	-101.086	446.825	213.324	-3.67567	-796.66	0.571338
170.2	507.466	501.168	26.6432	212.047	-783.626	141.391	507.466	-114.249	488.698	212.047	-1.56481	-796.278	0.571768
170.25	528.156	554.272	64.7248	212.879	-780.481	160.931	528.156	-176.278	529.464	212.879	1.4352	-796.899	0.572215
170.3	557.255	599.956	114.356	214.58	-776.75	183.667	557.255	-250.219	557.149	214.58	1.25372	-798.169	0.572363
170.35	580.909	612.741	128.921	215.79	-774.144	210.205	580.909	-283.435	558.334	215.79	-2.22272	-802.172	0.57172
170.4	583.336	627.772	119.23	215.964	-770.225	231.743	583.336	-294.292	567.191	215.964	-1.07155	-804.332	0.570778
170.45	566.949	643.798	91.0446	216.33	-766.404	249.637	566.949	-288.622	582.634	216.33	3.68169	-806.028	0.570293
170.5	541.467	654.064	44.8834	216.088	-763.683	270.145	541.467	-265.22	599.56	216.088	6.45116	-810.03	0.570224
170.55	517.783	689.304	20.889	215.785	-754.504	292.427	517.783	-272.85	633.348	215.785	5.44819	-809.172	0.570458
170.6	503.9	738.641	-3.48756	216.684	-743.093	317.897	503.9	-287.842	680.257	216.684	0.622719	-808.236	0.570711
170.65	500.366	818.586	-48.413	217.884	-733.265	341.622	500.366	-299.95	763.189	217.884	-1.97478	-808.937	0.570734
170.7	509.694	911.046	-69.7262	218.863	-721.093	364.621	509.694	-343.754	846.581	218.863	-4.89894	-808.022	0.571182
170.75	533.241	987.45	-80.6478	219.748	-709.453	388.082	533.241	-394.165	908.954	219.748	-7.99391	-808.621	0.571473
170.8	563.377	1055.32	-106.045	220.739	-701.554	408.169	563.377	-431.607	968.847	220.739	-6.24281	-811.628	0.571696
170.85	590.032	1099.75	-150.606	220.659	-694.341	424.817	590.032	-444.214	1017.25	220.659	-1.01506	-813.989	0.571396
170.9	601.207	1134.17	-191.223	218.853	-684.625	440.667	601.207	-457.787	1055.15	218.853	3.64325	-814.178	0.570876
170.95	593.129	1140.4	-230.906	216.432	-673.844	461.121	593.129	-458.601	1069.35	216.432	3.91219	-816.507	0.570414
171	572.201	1168.82	-221.564	212.11	-657.486	479.892	572.201	-513.257	1073.22	212.11	2.38141	-813.989	0.570378
171.05	545.907	1236.94	-168.895	209.906	-639.893	496.072	545.907	-627.067	1079.51	209.906	2.012	-809.658	0.570402
171.1	522.113	1325.84	-88.1687	211.657	-624.407	514.166	522.113	-776.453	1078.31	211.657	1.28734	-808.857	0.570404
171.15	503.22	1401.94	3.14321	213.737	-606.995	535.779	503.22	-925.712	1052.86	213.737	-3.38228	-809.624	0.570241
171.2	491.872	1413.78	56.5014	216.421	-588.703	557.007	491.872	-1002.53	998.457	216.421	-8.30809	-810.407	0.569941
171.25	491.875	1376.51	69.7353	216.19	-571.071	571.699	491.875	-1013.91	933.613	216.19	-8.04666	-808.02	0.570166
171.3	508.346	1263.91	50.9278	213.908	-557.671	586.254	508.346	-945.944	839.787	213.908	-4.75459	-809.115	0.570294
171.35	533.575	1135.57	42.0878	211.412	-545.051	598.404	533.575	-868.594	732.694	211.412	0.805094	-809.424	0.570297
171.4	561.447	1027.29	68.2604	211.444	-529.326	609.655	561.447	-824.006	617.251	211.444	4.62031	-807.369	0.570187
171.45	582.829	914.677	97.702	212.21	-511.948	624.328	582.829	-772.281	499.762	212.21	4.88753	-807.374	0.569789
171.5	590.041	805.952	110.639	211.234	-492.117	638.718	590.041	-707.648	401.291	211.234	3.38106	-806.305	0.569484
171.55	589.394	689.426	98.155	211.541	-469.381	650.262	589.394	-616.917	323.043	211.541	1.14409	-801.971	0.569823
171.6	584.691	584.395	71.9163	213.449	-445.901	661.126	584.691	-524.193	268.162	213.449	-1.53934	-797.441	0.570008
171.65	576.302	458.245	35.9854	215.603	-423.888	678.656	576.302	-405.908	215.69	215.603	-6.79309	-800.13	0.570286
171.7	568.376	367.563	9.97875	216.045	-402.394	693.093	568.376	-320.702	179.867	216.045	-9.82863	-801.376	0.570475
171.75	558.281	282.419	-25.0905	215.866	-383.919	705.616	558.281	-234.27	159.712	215.866	-9.20872	-803.245	0.570457
171.8	551.714	198.881	-46.4367	213.917	-365.676	717.762	551.714	-154.799	133.218	213.917	-8.08381	-805.504	0.570853
171.85	554.371	175.609	-53.9779	211.429	-349.086	727.204	554.371	-134.313	125.347	211.429	-4.13156	-806.641	0.571324
171.9	561.694	218.309	-24.6096	211.925	-330.426	736.852	561.694	-188.841	112.265	211.925	-2.06753	-807.545	0.571296
171.95	569.328	294.189	19.2195	213.141	-309.882	749.485	569.328	-278.879	95.6176	213.141	-2.827	-811.016	0.571271
172	570.423	391.195	49.8971	211.697	-289.117	759.35	570.423	-383.049	93.7897	211.697	-2.59644	-812.523	0.570763
172.05	564.641	454.443	43.7294	209.365	-267.681	766.007	564.641	-443.181	109.641	209.365	-1.84428	-811.429	0.570615
172.1	557.103	464.436	14.8604	210.842	-243.648	776.165	557.103	-446.84	127.495	210.842	-4.68247	-813.495	0.57077
172.15	554.099	457.655	-9.50506	213.723	-216.359	785.44	554.099	-437.017	136.215	213.723	-10.2547	-814.63	0.570945
172.2	554.621	467.329	-52.0664	214.029	-193.283	790.383	554.621	-439.447	167.311	214.029	-10.5729	-813.605	0.571153
172.25	558.374	469.143	-76.5958	214.324	-171.29	795.984	558.374	-440.359	179.013	214.324	-10.0236	-814.144	0.571123
172.3	563.238	450.06	-82.995	213.245	-149.011	799.696	563.238	-425.328	168.932	213.245	-9.34688	-813.406	0.571264
172.35	570.401	427.46	-65.7488	214.786	-126.763	800.163	570.401	-410.564	135.948	214.786	-8.12563	-810.101	0.571454
172.4	580.704	387.15	-33.868	218.697	-105.953	800.065	580.704	-378.761	87.0169	218.697	-5.56839	-807.031	0.571733
172.45	589.75	355.033	3.85052	223.104	-86.1374	799.235	589.75	-353.311	35.1395	223.104	-2.10328	-803.861	0.571735
172.5	593.642	305.983	28.0521	223.92	-66.0347	800.299	593.642	-307.251	-3.08219	223.92	0.750246	-803.018	0.571595
172.55	589.305	248.888	47.7712	222.991	-41.6325	801.291	589.305	-251.062	-34.5649	222.991	-0.728707	-802.372	0.571409
172.6	579.892	195.161	46.9638	223.88	-15.1798	801.994	579.892	-196.242	-42.2178	223.88	-4.2714	-802.126	0.571372
172.65	571.661	160.01	29.2836	225.614	11.1477	800.73	571.661	-159.881	-29.9753	225.614	-7.68447	-800.771	0.571688
172.7	569.721	157.58	-13.0789	225.512	35.0181	798.923	569.721	-157.925	7.88565	225.512	-8.70528	-799.643	0.572042
172.75	574.377	177.027	-46.511	224.323	60.5172	798.96	574.377	-179.552	35.5381	224.323	-11.2769	-801.169	0.572198
172.8	579.945	215.932	-69.3607	222.414	86.5407	797.224	579.945	-221.299	49.6428	222.414	-14.4301	-801.778	0.572122
172.85	585.336	270.147	-95.335	222.594	108.848	792.67	585.336	-279.538	62.662	222.594	-14.1819	-799.983	0.572103
172.9	590.893	312.394	-105.363	223.683	130.01	789.253	590.893	-324.478	58.3572	223.683	-12.7263	-799.788	0.57226
172.95	596.691	333.278	-127.61	225.053	148.78	788.596	596.691	-350.471	67.2966	225.053	-8.43269	-802.464	0.572386
173	601.516	345.837	-153.404	224.696	168.65	786.019	601.516	-369.791	79.9434	224.696	-5.44242	-803.89	0.572451
173.05	598.535	354.186	-181.973	223.41	191.909	780.985	598.535	-386.651	95.1982	223.41	-6.23558	-804.193	0.572012
173.1	587.99	366.097	-225.18	223.696	215.976	775.896	587.99	-411.903	122.756	223.696	-7.80383	-805.357	0.571851
173.15	574.932	372.189	-297.738	224.644	236.778	770.99	574.932	-441.856	178.707	224.644	-6.11327	-806.506	0.571854
173.2	566.246	352.801	-363.21	224.648	258.902	766.599	566.246	-448.907	234.249	224.648	-5.43528	-809.119	0.572039
173.25	563.53	319.158	-403.109	222.304	282.831	757.956	563.53	-437.383	270.287	222.304	-7.73274	-808.969	0.572136
173.3	564.941	284.146	-436.045	219.35	304.002	746.733	564.941	-424.47	301.163	219.35	-8.40869	-806.199	0.571918
173.35	568.546	235.546	-468.48	218.853	322.011	738.733	568.546	-401.008	337.857	218.853	-5.05934	-805.848	0.571922
173.4	577.206	180.641	-504.613	221.423	338.562	730.796	577.206	-375.85	382.102	221.423	-0.368938	-805.411	0.572005
173.45	591.368	116.759	-538.748	225.199	356.848	721.015	591.368	-344.656	430.225	225.199	1.94178	-804.487	0.572398
173.5	609.829	53.0923	-558.338	228.188	378.548	707.906	609.829	-309.903	467.462	228.188	-0.34925	-802.763	0.572574
173.55	622.464	2.41781	-576.159	229.317	400.277	694.106	622.464	-288.001	499.019	229.317	-3.08872	-801.246	0.5722
173.6	621.302	-29.6626	-599.916	229.064	418.731	681.659	621.302	-287.141	527.569	229.064	-2.41331	-799.993	0.571786
173.65	609.133	-52.2576	-618.05	229.825	435.92	671.64	609.133	-293.041	546.667	229.825	0.578469	-800.703	0.5715
173.7	589.867	-50.6885	-629.091	230.102	454.306	659.557	589.867	-316.107	546.261	230.102	1.45769	-800.879	0.57138
173.75	572.514	-53.0906	-627.799	230.35	474.457	645.375	572.514	-328.885	537.387	230.35	-0.296969	-801.011	0.571674
173.8	563.469	-64.9713	-623.292	231.222	494.107	630.004	563.469	-331.971	531.516	231.222	-2.34825	-800.65	0.571752
173.85	558.161	-89.9695	-619.132	230.574	511.718	614.372	558.161	-325.106	534.533	230.574	-3.0005	-799.562	0.571509
173.9	560.222	-112.077	-607.22	230.792	529.454	599.292	560.222	-315.769	530.629	230.792	-3.42931	-799.663	0.571719
173.95	572.892	-120.562	-595.202	229.701	546.833	584.234	572.892	-316.415	518.345	229.701	-3.54916	-800.214	0.571929
174	592.963	-138.193	-578.207	226.816	563.442	569.604	592.963	-306.623	509.316	226.816	-2.76366	-801.192	0.572199
174.05	616.383	-165.341	-581.259	224.52	578.058	555.821	616.383	-304.455	522.022	224.52	0.094844	-801.928	0.57229
174.1	631.543	-214.64	-577.593	223.795	594.913	541.541	631.543	-283.411	547.141	223.795	1.12816	-804.479	0.571764
174.15	628.928	-272.457	-589.494	224.337	612.589	525.313	628.928	-270.342	590.467	224.337	0.285125	-806.981	0.571231
174.2	614.834	-341.663	-599.496	224.499	630.254	506.461	614.834	-251.357	642.611	224.499	-2.43838	-808.528	0.571118
174.25	593.377	-414.88	-613.318	225.827	645.747	486.629	593.377	-236.2	701.779	225.827	-4.52106	-808.564	0.571001
174.3	574.656	-512.362	-607.127	230.133	660.373	469.619	574.656	-194.25	770.315	230.133	-3.77784	-810.321	0.571358
174.35	564.458	-586.691	-624.297	232.328	671.14	450.328	564.458	-188.79	835.65	232.328	-2.63781	-808.219	0.571552
174.4	559.55	-626.485	-670.076	232.059	682.737	429.36	559.55	-229.903	888.048	232.059	-3.46491	-806.516	0.571341
174.45	562.006	-647.953	-742.016	231.891	697.791	410.135	562.006	-306.004	936.372	231.891	-4.64513	-809.383	0.571574
174.5	572.18	-676.164	-816.687	234.593	711.082	393.736	572.18	-384.118	988.245	234.593	-2.313	-812.81	0.571395
174.55	587.332	-682.247	-915.46	233.949	717.727	374.37	587.332	-497.002	1027.87	233.949	0.665531	-809.496	0.571686
174.6	604.972	-694.78	-983.146	232.864	728.201	357.063	604.972	-581.613	1054.05	232.864	3.6565	-811.022	0.571458
174.65	613.769	-682.504	-1080.09	232.974	737.407	337.591	613.769	-704.918	1065.59	232.974	5.28125	-810.993	0.571011
174.7	613.304	-649.166	-1175.68	232.431	745.932	314.307	613.304	-836.113	1050.98	232.431	3.65463	-809.439	0.571009
174.75	608.49	-623.265	-1245.57	230.866	755.592	292.466	608.49	-940.302	1027.49	230.866	2.90616	-810.215	0.570823
174.8	597.441	-576.939	-1331.76	228.178	762.688	269.109	597.441	-1065.9	985.038	228.178	1.63475	-808.771	0.570943
174.85	592	-513.531	-1361.74	228.186	772.603	243.9	592	-1141.42	902.892	228.186	-2.29933	-810.183	0.571336
174.9	587.686	-456.367	-1398.04	228.364	776.649	221.103	587.686	-1217.42	825.022	228.364	-2.18733	-807.506	0.57114
174.95	582.915	-415.994	-1370.53	226.022	780.963	201.211	582.915	-1223.89	743.978	226.022	0.528891	-806.467	0.571202
175	586.285	-383.154	-1335.14	225.184	785.31	182.035	586.285	-1217.39	668.858	225.184	3.9065	-806.122	0.571584
175.05	590.559	-352.708	-1281.96	224.91	789.073	160.431	590.559	-1189.7	593.666	224.91	5.00792	-805.202	0.571228
175.1	596.203	-316.745	-1211.61	223.633	792.475	135.61	596.203	-1142.72	512.36	223.633	2.96406	-803.988	0.571556
175.15	603.192	-288.729	-1139.41	224.447	795.253	112.64	603.192	-1089.2	441.875	224.447	2.79869	-803.186	0.571196
175.2	598.634	-252.957	-1051.85	223.682	798.744	89.6576	598.634	-1018.21	365.557	223.682	2.49087	-803.756	0.570507
175.25	591.739	-224.962	-949.767	223.433	804.022	66.5808	591.739	-928.707	300.282	223.433	1.99404	-806.771	0.570911
175.3	591.832	-188.12	-842.291	222.134	805.269	39.8113	591.832	-831.468	231.31	222.134	-1.77329	-806.25	0.570934
175.35	592.04	-153.176	-738.404	219.059	807.211	11.2429	592.04	-734.678	170.154	219.059	-7.36447	-807.256	0.571136
175.4	600.935	-121.733	-620.078	217.737	809.507	-13.7179	600.935	-620.741	118.307	217.737	-9.24752	-809.57	0.57156
175.45	609.021	-102.114	-526.12	217.344	809.305	-33.5952	609.021	-529.295	84.1217	217.344	-5.99005	-809.98	0.571194
175.5	612.317	-70.3963	-458.128	216.249	807.234	-53.9112	612.317	-461.637	41.5747	216.249	-3.26452	-809.026	0.571302
175.55	620.365	-34.7068	-445.024	215.786	803.569	-75.1238	620.365	-446.335	-5.98158	215.786	-1.60181	-807.072	0.571853
175.6	628.048	-23.7277	-481.652	216.18	802.975	-95.2817	628.048	-481.035	-34.0178	216.18	1.38677	-808.607	0.571816
175.65	632.973	-15.2022	-533.143	216.862	800.467	-117.836	632.973	-529.53	-63.8046	216.862	1.83019	-809.092	0.572082
175.7	632.915	-9.78444	-573.574	216.825	798.262	-142.618	632.915	-566.334	-91.3732	216.825	0.182094	-810.902	0.571728
175.75	619.213	0.633257	-558.107	215.371	795.964	-168.204	619.213	-546.224	-114.554	215.371	-2.17038	-813.54	0.571092
175.8	600.591	4.63924	-527.225	215.672	790.645	-192.007	600.591	-511.762	-126.836	215.672	-3.32702	-813.619	0.571352
175.85	590.843	6.48853	-478.026	215.65	786.252	-215.064	590.843	-459.937	-130.417	215.65	-3.48261	-815.127	0.57171
175.9	588.897	7.4126	-460.947	216.01	778.193	-238.429	588.897	-439.397	-139.491	216.01	-4.87522	-813.885	0.571948
175.95	598.419	-2.31793	-474.091	216.625	769.929	-260.543	598.419	-450.764	-146.9	216.625	-5.18234	-812.802	0.572359
176	612.307	-18.173	-499.826	216.217	758.446	-279.328	612.307	-475.98	-153.622	216.217	-3.50538	-808.24	0.572035
176.05	621.837	-24.7999	-531.503	213.251	744.348	-297.032	621.837	-503.284	-172.671	213.251	-2.049	-801.422	0.571821
176.1	631.669	-13.3385	-510.101	215.62	736.549	-315.998	631.669	-473.954	-189.075	215.62	0.362469	-801.472	0.572035
176.15	639.206	29.7122	-448.012	219.946	727.186	-337.067	639.206	-393.913	-215.477	219.946	0.227656	-801.507	0.571871
176.2	640.585	68.2299	-372.377	221.821	714.355	-356.739	640.585	-302.717	-227.338	221.821	-0.190969	-798.478	0.571863
176.25	636.981	110.256	-314.793	219.591	700.223	-378.611	636.981	-225.492	-245.773	219.591	-3.31891	-796.02	0.571614
176.3	624.228	129.897	-290.638	217.746	690.295	-402.71	624.228	-187.659	-257.154	217.746	-6.42538	-799.151	0.571201
176.35	609.338	116.073	-278.564	217.616	681.736	-424.018	609.338	-177.146	-244.316	217.616	-6.24566	-802.818	0.571348
176.4	603.483	79.4121	-296.825	217.796	667.611	-442.389	603.483	-205.4	-228.521	217.796	-6.40459	-800.857	0.571805
176.45	607.956	-4.99783	-320.066	217.664	653.342	-458.446	607.956	-265.953	-178.147	217.664	-4.82788	-798.126	0.572129
176.5	622.105	-114.598	-378.505	216.535	637.556	-478.571	622.105	-372.776	-132.048	216.535	-7.55619	-797.152	0.572326
176.55	635.757	-239.571	-416.007	216.723	626.191	-500.778	635.757	-475.325	-67.244	216.723	-9.25013	-801.754	0.571958
176.6	644.137	-337.378	-395.179	218.073	615.346	-520.212	644.137	-519.547	7.81114	218.073	-8.21134	-805.732	0.571673
176.65	647.223	-394.364	-334.33	220.82	600.442	-536.302	647.223	-511.404	75.9273	220.82	-7.10622	-805.047	0.571679
176.7	647.59	-409.032	-264.287	220.797	584.157	-554.665	647.59	-472.044	119.707	220.797	-8.63281	-805.492	0.571601
176.75	642.976	-427.799	-229.176	219.236	568.971	-574.872	642.976	-463.408	144.174	219.236	-10.6682	-808.76	0.5715
176.8	631.821	-486.824	-227.52	216.816	554.923	-591.545	631.821	-508.775	172.947	216.816	-9.24722	-811.036	0.570997
176.85	616.31	-564.802	-217.108	217.902	541.962	-605.176	616.31	-564.289	218.436	217.902	-4.85166	-812.365	0.570909
176.9	604.116	-604.775	-199.256	217.653	521.778	-618.812	604.116	-589.06	241.794	217.653	-5.8645	-809.411	0.570975
176.95	603.022	-614.441	-120.795	216.946	502.556	-630.617	603.022	-553.957	291.993	216.946	-5.11856	-806.359	0.571467
177	613.549	-587.008	-26.7845	215.768	482.545	-643.37	613.549	-483.305	334.233	215.768	-5.72213	-804.203	0.571689
177.05	629.754	-561.915	80.1231	215.03	465.542	-654.709	629.754	-409.972	392.544	215.03	-3.16116	-803.345	0.57158
177.1	642.992	-539.591	175.962	217.992	448.332	-666.309	642.992	-348.915	447.638	217.992	-0.964688	-803.1	0.571345
177.15	651.745	-503.519	238.525	221.403	426.688	-680.047	651.745	-297.597	471.022	221.403	-3.66406	-802.816	0.571117
177.2	651.934	-428.066	299.804	222.612	406.11	-695.954	651.934	-214.749	476.451	222.612	-6.56338	-805.751	0.570903
177.25	646.219	-359.93	348.665	222.247	386.701	-705.918	646.219	-144.961	479.691	222.247	-5.37028	-804.878	0.570758
177.3	632.716	-326.473	366.377	223.261	366.864	-712.2	632.716	-120.729	475.648	223.261	-2.90956	-801.13	0.570314
177.35	611.949	-322.754	322.695	226.965	342.792	-721.272	611.949	-149.92	431.075	226.965	-5.69556	-798.566	0.569885
177.4	593.619	-347.848	287.078	229.654	322.65	-730.396	593.619	-199.629	404.426	229.654	-5.05106	-798.471	0.570091
177.45	587.091	-359.796	278.379	230.611	304.251	-737.064	587.091	-225.449	395.122	230.611	-1.83616	-797.389	0.570374
177.5	596.289	-355.782	292.585	228.498	282.863	-740.997	596.289	-227.807	400.363	228.498	-0.467281	-793.151	0.571007
177.55	618.709	-317.753	290.558	224.477	256.532	-750.703	618.709	-203.921	379.22	224.477	-5.88008	-793.303	0.571063
177.6	641.155	-301.976	291.397	223.215	233.326	-762.509	641.155	-199.374	369.259	223.215	-8.92725	-797.359	0.570893
177.65	657.347	-311.013	293.903	224.14	215.05	-774.066	657.347	-217.823	368.322	224.14	-6.92809	-803.354	0.570606
177.7	665.668	-337.654	321.145	226.861	199.467	-783.575	665.668	-247.28	394.964	226.861	-1.46442	-808.564	0.570724
177.75	666.604	-327.357	362.544	229.088	178.156	-792.184	666.604	-239.268	425.854	229.088	-1.07923	-811.97	0.570713
177.8	658.929	-293.211	400.726	230.209	149.227	-797.223	658.929	-210.454	449.737	230.209	-7.26956	-811.036	0.570664
177.85	640.748	-247.241	450.907	231.222	121.661	-799.04	640.748	-169.588	485.475	231.222	-11.6235	-808.166	0.570337
177.9	616.742	-229.17	514.693	231.638	101.439	-799.879	616.742	-156.749	541.163	231.638	-8.72403	-806.238	0.570274
177.95	594.168	-250.109	574.586	232.824	82.7957	-799.344	594.168	-186.447	598.282	232.824	-4.21099	-803.609	0.57037
178	583.074	-282.691	613.567	233.113	59.5315	-800.267	583.074	-232.803	634.178	233.113	-4.5494	-802.466	0.570767
178.05	582.579	-298.76	668.637	233.553	36.1857	-803.713	582.579	-264.022	683.1	233.553	-5.14299	-804.511	0.570649
178.1	587.295	-313.336	730.182	234.668	12.9532	-808.115	587.295	-296.564	737.153	234.668	-5.52178	-808.2	0.570379
178.15	593.944	-353.157	797.086	234.895	-8.6475	-811.156	593.944	-357.654	795.078	234.895	-4.06474	-811.192	0.569992
178.2	600.967	-381.646	849.722	236.511	-30.4742	-815.291	600.967	-410.43	836.199	236.511	-2.62513	-815.856	0.569812
178.25	610.619	-447.712	872.299	236.573	-53.8987	-813.321	610.619	-501.436	842.564	236.573	-2.88311	-815.099	0.569943
178.3	623.044	-512.731	882.394	236.598	-75.8226	-811.084	623.044	-590.911	832.068	236.598	-1.69084	-814.619	0.570076
178.35	633.543	-562.104	889.535	237.204	-96.4933	-808.226	633.543	-664.254	816.087	237.204	0.660641	-813.965	0.570012
178.4	641.056	-614.407	874.133	237.108	-120.201	-799.363	641.056	-736.702	773.869	237.108	-0.895453	-808.349	0.570141
178.45	643.434	-686.704	856.675	236.47	-144.324	-789.256	643.434	-826.565	722.665	236.47	-3.3775	-802.336	0.570145
178.5	641.975	-754.587	827.935	237.174	-169.572	-785.765	641.975	-907.437	656.838	237.174	-5.93061	-803.832	0.570477
178.55	641.488	-793.734	815.385	238.896	-190.449	-785.325	641.488	-960.984	609.405	238.896	-3.40506	-808.081	0.570927
